recipe_name,rating,url
Duck Breast with Sweet Cherry Sauce ,4.375,https://www.epicurious.com/recipes/food/views/duck-breast-with-sweet-cherry-sauce
Easy Cranberry & Apple Cake ,4.375,https://www.epicurious.com/recipes/food/views/easy-cranberry-apple-cake
Chocolate-Cranberry Torte ,4.375,https://www.epicurious.com/recipes/food/views/chocolate-cranberry-torte
Sesame Eggplant with Green Onions ,3.75,https://www.epicurious.com/recipes/food/views/sesame-eggplant-with-green-onions
Pesto-Cheddar Cheese Scones ,2.5,https://www.epicurious.com/recipes/food/views/pesto-cheddar-cheese-scones
Sauteed Broccoli Rabe ,3.75,https://www.epicurious.com/recipes/food/views/sauteed-broccoli-rabe
Walnut-Thyme Honey ,5.0,https://www.epicurious.com/recipes/food/views/walnut-thyme-honey
Cloverleaf Rolls ,4.375,https://www.epicurious.com/recipes/food/views/cloverleaf-rolls
Fennel and Apple Salad with Cider Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/fennel-and-apple-salad-with-cider-vinaigrette
Spiced Pumpkin-Seed Flatbread ,4.375,https://www.epicurious.com/recipes/food/views/spiced-pumpkin-seed-flatbread
Tomato Gratin ,4.375,https://www.epicurious.com/recipes/food/views/tomato-gratin
Portuguese Cornmeal White Bread (Pão a Moda de Sao Miguel) ,4.375,https://www.epicurious.com/recipes/food/views/portuguese-cornmeal-white-bread-po-a-moda-de-sao-miguel
Peach and Pistachio Frangipane Tart ,3.125,https://www.epicurious.com/recipes/food/views/peach-and-pistachio-frangipane-tart
Pumpkin-Raisin Bars ,4.375,https://www.epicurious.com/recipes/food/views/pumpkin-raisin-bars
"Orange, Fennel, and Avocado Salad ",4.375,https://www.epicurious.com/recipes/food/views/orange-fennel-and-avocado-salad
Roasted Potato Wedges with Rosemary Butter ,4.375,https://www.epicurious.com/recipes/food/views/roasted-potato-wedges-with-rosemary-butter
Rhubarb Poached in Jasmine Tea with Ginger ,3.75,https://www.epicurious.com/recipes/food/views/rhubarb-poached-in-jasmine-tea-with-ginger
Apple Fritters with Bourbon Ice Cream ,5.0,https://www.epicurious.com/recipes/food/views/apple-fritters-with-bourbon-ice-cream
Confit Duck Legs ,4.375,https://www.epicurious.com/recipes/food/views/confit-duck-legs
Chestnut Cheesecake ,4.375,https://www.epicurious.com/recipes/food/views/chestnut-cheesecake
Five Bean Picnic Salad ,4.375,https://www.epicurious.com/recipes/food/views/five-bean-picnic-salad
Tropical Fruit Tart ,4.375,https://www.epicurious.com/recipes/food/views/tropical-fruit-tart
"Sausage, Bell Pepper, and Onion Focaccia Sandwiches ",4.375,https://www.epicurious.com/recipes/food/views/sausage-bell-pepper-and-onion-focaccia-sandwiches
Tomato and Cheddar Souffles ,3.75,https://www.epicurious.com/recipes/food/views/tomato-and-cheddar-souffles
Green Tea Ice Cream ,3.125,https://www.epicurious.com/recipes/food/views/green-tea-ice-cream
"Watercress, Orange and Red Onion Salad ",4.375,https://www.epicurious.com/recipes/food/views/watercress-orange-and-red-onion-salad
Big Apple Pancake ,4.375,https://www.epicurious.com/recipes/food/views/big-apple-pancake
"Penne with Sausage, Wild Mushrooms and Spinach ",3.75,https://www.epicurious.com/recipes/food/views/penne-with-sausage-wild-mushrooms-and-spinach
Mixed Olive Relish ,3.125,https://www.epicurious.com/recipes/food/views/mixed-olive-relish
Roast Pork Chops with Bacon and Wilted Greens ,4.375,https://www.epicurious.com/recipes/food/views/roast-pork-chops-with-bacon-and-wilted-greens
"Green Olive, Lemon, and Garlic-Roasted Leg of Lamb with Potatoes and Pan Gravy ",3.75,https://www.epicurious.com/recipes/food/views/green-olive-lemon-and-garlic-roasted-leg-of-lamb-with-potatoes-and-pan-gravy
Mashed Potatoes with Greens ,3.75,https://www.epicurious.com/recipes/food/views/mashed-potatoes-with-greens
Roast Lamb with Spiced Red Cabbage ,3.75,https://www.epicurious.com/recipes/food/views/roast-lamb-with-spiced-red-cabbage
Fresh Tomato Bloody Marys ,4.375,https://www.epicurious.com/recipes/food/views/fresh-tomato-bloody-marys
Peach Crisp ,3.75,https://www.epicurious.com/recipes/food/views/peach-crisp
Homemade Buttermilk ,5.0,https://www.epicurious.com/recipes/food/views/homemade-buttermilk
Mahimahi with Brown-Sugar Soy Glaze ,5.0,https://www.epicurious.com/recipes/food/views/mahimahi-with-brown-sugar-soy-glaze
Portuguese Bean Stew (Feijao a Portuguesa) ,4.375,https://www.epicurious.com/recipes/food/views/portuguese-bean-stew-feijao-a-portuguesa
Tiny Choux Puffs ,3.75,https://www.epicurious.com/recipes/food/views/tiny-choux-puffs
Chicken and Bell Pepper Fajitas ,4.375,https://www.epicurious.com/recipes/food/views/chicken-and-bell-pepper-fajitas
Sausage Meatball Sandwiches ,4.375,https://www.epicurious.com/recipes/food/views/sausage-meatball-sandwiches
Butternut Squash Flan ,2.5,https://www.epicurious.com/recipes/food/views/butternut-squash-flan
Hot-Stuff Chili ,5.0,https://www.epicurious.com/recipes/food/views/hot-stuff-chili
Tuscan Grilled Bread and White Bean Salad ,5.0,https://www.epicurious.com/recipes/food/views/tuscan-grilled-bread-and-white-bean-salad
Scottish Trifle ,4.375,https://www.epicurious.com/recipes/food/views/scottish-trifle
Broiled Pineapple with Rum Caramel and Macadamia Toffee ,3.75,https://www.epicurious.com/recipes/food/views/broiled-pineapple-with-rum-caramel-and-macadamia-toffee
Spitted Roast Chicken ,5.0,https://www.epicurious.com/recipes/food/views/spitted-roast-chicken
Figgy Piggy Cornish Hens ,4.375,https://www.epicurious.com/recipes/food/views/figgy-piggy-cornish-hens
"Grilled Beef, Chicken, Shrimp, and Mushroom Skewers ",5.0,https://www.epicurious.com/recipes/food/views/grilled-beef-chicken-shrimp-and-mushroom-skewers
Perfect Grass-Fed Beef Burgers ,1.25,https://www.epicurious.com/recipes/food/views/perfect-grass-fed-beef-burgers
Coffee-Braised Beef with Cinnamon and Orange ,3.75,https://www.epicurious.com/recipes/food/views/coffee-braised-beef-with-cinnamon-and-orange
Sugar Snap Pea and Cucumber Salad ,3.125,https://www.epicurious.com/recipes/food/views/sugar-snap-pea-and-cucumber-salad
Radishes Filled with Salmon Roe and Lemon Cream ,3.75,https://www.epicurious.com/recipes/food/views/radishes-filled-with-salmon-roe-and-lemon-cream
Crab-Stuffed Cucumbers ,3.75,https://www.epicurious.com/recipes/food/views/crab-stuffed-cucumbers
Clay-Pot Miso Chicken ,4.375,https://www.epicurious.com/recipes/food/views/clay-pot-miso-chicken
Steamed Asian White Rice ,5.0,https://www.epicurious.com/recipes/food/views/steamed-asian-white-rice
Mojito Marinade ,4.375,https://www.epicurious.com/recipes/food/views/mojito-marinade
Lemon Pannacotta with Lemon Marmalade ,5.0,https://www.epicurious.com/recipes/food/views/lemon-pannacotta-with-lemon-marmalade
Southwestern-Style Chicken Burritos ,3.75,https://www.epicurious.com/recipes/food/views/southwestern-style-chicken-burritos
Miniature Cloverleaf Rolls ,3.75,https://www.epicurious.com/recipes/food/views/miniature-cloverleaf-rolls
French 75 Cocktail III ,5.0,https://www.epicurious.com/recipes/food/views/french-75-cocktail-iii
Exotic Caramel Sauce ,5.0,https://www.epicurious.com/recipes/food/views/exotic-caramel-sauce
Cumin-Scented Eggplant with Pomegranate and Cilantro ,4.375,https://www.epicurious.com/recipes/food/views/cumin-scented-eggplant-with-pomegranate-and-cilantro
Cornbread Muffins with Maple Butter ,4.375,https://www.epicurious.com/recipes/food/views/cornbread-muffins-with-maple-butter
Pintade au Champagne ,3.75,https://www.epicurious.com/recipes/food/views/pintade-au-champagne
Spicy Curried Mussels ,3.75,https://www.epicurious.com/recipes/food/views/spicy-curried-mussels
Mojito with Basil ,3.75,https://www.epicurious.com/recipes/food/views/mojito-with-basil
Roasted Honey-Glazed Spareribs ,4.375,https://www.epicurious.com/recipes/food/views/roasted-honey-glazed-spareribs
"Roasted Butternut Squash, Red Grapes, and Sage ",4.375,https://www.epicurious.com/recipes/food/views/roasted-butternut-squash-red-grapes-and-sage
Thai Turkey Burgers with Crispy Kale ,3.75,https://www.epicurious.com/recipes/food/views/thai-turkey-burgers-with-crispy-kale
Chilaquiles with Turkey and Roasted Tomatillo Salsa ,4.375,https://www.epicurious.com/recipes/food/views/chilaquiles-with-turkey-and-roasted-tomatillo-salsa
Pipérade with Ham ,3.75,https://www.epicurious.com/recipes/food/views/piprade-with-ham
"Daikon, Carrot, and Broccoli Slaw ",3.75,https://www.epicurious.com/recipes/food/views/daikon-carrot-and-broccoli-slaw
Plum Crumble ,4.375,https://www.epicurious.com/recipes/food/views/plum-crumble
"Eggs Stuffed with Capers, Olives, Anchovy, and Radish ",4.375,https://www.epicurious.com/recipes/food/views/eggs-stuffed-with-capers-olives-anchovy-and-radish
Mango-Papaya Smoothie ,3.75,https://www.epicurious.com/recipes/food/views/mango-papaya-smoothie
Bittersweet Chocolate-Orange Fondue ,4.375,https://www.epicurious.com/recipes/food/views/bittersweet-chocolate-orange-fondue
Coffee Almond Ice-Cream Cake with Dark Chocolate Sauce ,5.0,https://www.epicurious.com/recipes/food/views/coffee-almond-ice-cream-cake-with-dark-chocolate-sauce
Spinach and Oyster Bisque ,3.75,https://www.epicurious.com/recipes/food/views/spinach-and-oyster-bisque
Grilled Kielbasa Sandwiches ,3.75,https://www.epicurious.com/recipes/food/views/grilled-kielbasa-sandwiches
Beef Bourguignon ,4.375,https://www.epicurious.com/recipes/food/views/beef-bourguignon
Grilled Soy-Tamarind Denver Steaks ,5.0,https://www.epicurious.com/recipes/food/views/grilled-soy-tamarind-denver-steaks
"Couscous with Clementines, Chickpeas, Olives, and Dates ",4.375,https://www.epicurious.com/recipes/food/views/couscous-with-clementines-chickpeas-olives-and-dates
Mussels alla Diavola ,5.0,https://www.epicurious.com/recipes/food/views/mussels-alla-diavola
Alambre de Camarones ,4.375,https://www.epicurious.com/recipes/food/views/alambre-de-camarones
"Capellini with Fresh Ricotta, Roasted Garlic, Corn, and Herbs ",4.375,https://www.epicurious.com/recipes/food/views/capellini-with-fresh-ricotta-roasted-garlic-corn-and-herbs
White-Cut Chicken ,4.375,https://www.epicurious.com/recipes/food/views/white-cut-chicken
Poached Pear and Dried Apricots with Chocolate Sauce ,3.75,https://www.epicurious.com/recipes/food/views/poached-pear-and-dried-apricots-with-chocolate-sauce
"Butternut Squash, Spinach and Goat Cheese Pizza ",4.375,https://www.epicurious.com/recipes/food/views/butternut-squash-spinach-and-goat-cheese-pizza
Grapefruit and Jícama Salad ,3.75,https://www.epicurious.com/recipes/food/views/grapefruit-and-jcama-salad
Three-Cheese Pizza with Onion and Sage ,4.375,https://www.epicurious.com/recipes/food/views/three-cheese-pizza-with-onion-and-sage
Crostini with Gorgonzola and Figs ,4.375,https://www.epicurious.com/recipes/food/views/crostini-with-gorgonzola-and-figs
Thai Ginger Chicken Salad ,4.375,https://www.epicurious.com/recipes/food/views/thai-ginger-chicken-salad
Vinaigrette ,4.375,https://www.epicurious.com/recipes/food/views/vinaigrette
Crab Salad Sandwiches ,3.75,https://www.epicurious.com/recipes/food/views/crab-salad-sandwiches
Japanese Noodles with Bok Choy and Tofu ,3.75,https://www.epicurious.com/recipes/food/views/japanese-noodles-with-bok-choy-and-tofu
Apricot-Glazed Turkey with Roasted Onion and Shallot Gravy ,5.0,https://www.epicurious.com/recipes/food/views/apricot-glazed-turkey-with-roasted-onion-and-shallot-gravy
"Arugula Salad with Olives, Pancetta, and Parmesan Shavings ",3.75,https://www.epicurious.com/recipes/food/views/arugula-salad-with-olives-pancetta-and-parmesan-shavings
Caramel Sauce ,5.0,https://www.epicurious.com/recipes/food/views/caramel-sauce
Flourless Chocolate Cake with Toasted Hazelnuts and Brandied Cherries ,4.375,https://www.epicurious.com/recipes/food/views/flourless-chocolate-cake-with-toasted-hazelnuts-and-brandied-cherries
Rice with Green Onions and Olives ,2.5,https://www.epicurious.com/recipes/food/views/rice-with-green-onions-and-olives
Cucumber-Lime Agua ,4.375,https://www.epicurious.com/recipes/food/views/cucumber-lime-agua
"Roast Game Hens with Sherry, Ginger and Lime ",3.125,https://www.epicurious.com/recipes/food/views/roast-game-hens-with-sherry-ginger-and-lime
To Quick-Roast and Peel Chilies or Peppers ,2.5,https://www.epicurious.com/recipes/food/views/to-quick-roast-and-peel-chilies-or-peppers
Mexican Chopped Salad with Honey-Lime Dressing ,4.375,https://www.epicurious.com/recipes/food/views/mexican-chopped-salad-with-honey-lime-dressing
Coconut-Macaroon and Lemon Ice Cream Sandwiches ,3.75,https://www.epicurious.com/recipes/food/views/coconut-macaroon-and-lemon-ice-cream-sandwiches
Best-Ever Pie Crust ,4.375,https://www.epicurious.com/recipes/food/views/best-ever-pie-crust
"Polenta Stacks with Eggplant, Tomato and Mozzarella ",4.375,https://www.epicurious.com/recipes/food/views/polenta-stacks-with-eggplant-tomato-and-mozzarella
Hot Oat & Quinoa Cereal ,3.75,https://www.epicurious.com/recipes/food/views/hot-oat-quinoa-cereal
Couscous with Pine Nuts and Currants ,4.375,https://www.epicurious.com/recipes/food/views/couscous-with-pine-nuts-and-currants
Spice-Crusted Pork Tenderloin with Andouille Sausage Gravy ,3.75,https://www.epicurious.com/recipes/food/views/spice-crusted-pork-tenderloin-with-andouille-sausage-gravy
"Ginger, Miso and Cilantro Sauce ",4.375,https://www.epicurious.com/recipes/food/views/ginger-miso-and-cilantro-sauce
Shrimp Curry with Rice ,4.375,https://www.epicurious.com/recipes/food/views/shrimp-curry-with-rice
Swordfish Niçoise ,3.75,https://www.epicurious.com/recipes/food/views/swordfish-nioise
Parmesan Custard Tart with Butternut Squash ,3.75,https://www.epicurious.com/recipes/food/views/parmesan-custard-tart-with-butternut-squash
"Roasted Butternut Squash Ribbons with Arugula, Pancetta, and Hazelnut Salad ",5.0,https://www.epicurious.com/recipes/food/views/roasted-butternut-squash-ribbons-with-arugula-pancetta-and-hazelnut-salad
Warm Goat Cheese and Carrot Salad with Marjoram-Honey Vinaigrette ,3.75,https://www.epicurious.com/recipes/food/views/warm-goat-cheese-and-carrot-salad-with-marjoram-honey-vinaigrette
Honey Orange Butternut Squash ,3.75,https://www.epicurious.com/recipes/food/views/honey-orange-butternut-squash
Cucumber and Avocado Soup with Tomato and Basil Salad ,4.375,https://www.epicurious.com/recipes/food/views/cucumber-and-avocado-soup-with-tomato-and-basil-salad
Roasted Garlic Mashed Potatoes ,4.375,https://www.epicurious.com/recipes/food/views/roasted-garlic-mashed-potatoes
Strawberry and Peach Parfaits with Maple Granola ,3.125,https://www.epicurious.com/recipes/food/views/strawberry-and-peach-parfaits-with-maple-granola
Grilled Saffron Rack of Lamb ,5.0,https://www.epicurious.com/recipes/food/views/grilled-saffron-rack-of-lamb
Chicken and Cheese Sliders ,4.375,https://www.epicurious.com/recipes/food/views/chicken-and-cheese-sliders
Leek and Asparagus Frittata ,4.375,https://www.epicurious.com/recipes/food/views/leek-and-asparagus-frittata
Lemongrass-Ginger-Carrot Soup ,3.75,https://www.epicurious.com/recipes/food/views/lemongrass-ginger-carrot-soup
Tomatillo Salsa ,3.75,https://www.epicurious.com/recipes/food/views/tomatillo-salsa
New England-Style Cod and Potato Cakes with Tartar Sauce ,3.75,https://www.epicurious.com/recipes/food/views/new-england-style-cod-and-potato-cakes-with-tartar-sauce
Spiced Curly Tortilla Chips ,3.75,https://www.epicurious.com/recipes/food/views/spiced-curly-tortilla-chips
Grilled Cumin Chicken Breasts with Avocado Salsa ,3.75,https://www.epicurious.com/recipes/food/views/grilled-cumin-chicken-breasts-with-avocado-salsa
Baked Polenta with Swiss Chard and Cheese ,3.75,https://www.epicurious.com/recipes/food/views/baked-polenta-with-swiss-chard-and-cheese
Whole Roasted Cauliflower with Whipped Goat Cheese ,4.375,https://www.epicurious.com/recipes/food/views/whole-roasted-cauliflower-with-whipped-goat-cheese
Grilled Rum-Basted Pineapple with Sorbet ,3.125,https://www.epicurious.com/recipes/food/views/grilled-rum-basted-pineapple-with-sorbet
Roasted Barley or Corn Tea ,3.75,https://www.epicurious.com/recipes/food/views/roasted-barley-or-corn-tea
Apple and Rosemary Tarte ,3.75,https://www.epicurious.com/recipes/food/views/apple-and-rosemary-tarte
"Shrimp, Zucchini and Red Bell Pepper Bisque ",5.0,https://www.epicurious.com/recipes/food/views/shrimp-zucchini-and-red-bell-pepper-bisque
Classic Salad ,4.375,https://www.epicurious.com/recipes/food/views/classic-salad
Port and Honey Poached Pears with Lemon Curd Mousse ,2.5,https://www.epicurious.com/recipes/food/views/port-and-honey-poached-pears-with-lemon-curd-mousse
Grilled Leg of Lamb with Ancho Chile Marinade ,5.0,https://www.epicurious.com/recipes/food/views/grilled-leg-of-lamb-with-ancho-chile-marinade
Steamed Chicken Salad with Sesame Sauce ,3.75,https://www.epicurious.com/recipes/food/views/steamed-chicken-salad-with-sesame-sauce
Lemony Chicken and Orzo Soup ,5.0,https://www.epicurious.com/recipes/food/views/lemony-chicken-and-orzo-soup
"Farfalle with Forest Mushrooms, Peas, and Parsley ",3.125,https://www.epicurious.com/recipes/food/views/farfalle-with-forest-mushrooms-peas-and-parsley
Squash Blossoms Stuffed With Ricotta ,5.0,https://www.epicurious.com/recipes/food/views/squash-blossoms-stuffed-with-ricotta
Chocolate Raspberry Sauce ,5.0,https://www.epicurious.com/recipes/food/views/chocolate-raspberry-sauce
